Player,Age,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,2P%,eFG%,FT%,Season,Salary,Rating,Cap Maximum,Pos_C,Pos_PF,Pos_PG,Pos_SF,Pos_SG
Mikal Bridges,25,95,95,73.3,10.7,21.1,2.4,6.3,8.3,14.8,3.8,4.2,1.8,7.1,8.9,5.1,2.3,1.4,1.6,4.2,27.5,0.507,0.381,0.561,0.564,0.905,2022,21.7,82,123.655,0,0,0,1,0
Mike Conley,34,78,78,57.6,8.0,20.5,3.1,10.0,4.7,10.5,3.8,4.8,1.0,5.2,6.2,10.1,2.1,0.6,3.9,5.2,22.9,0.39,0.31,0.448,0.466,0.792,2022,24.36,83,123.655,0,0,1,0,0
Mike Muscala,30,43,0,13.8,2.6,5.8,1.6,3.8,1.0,2.0,1.1,1.3,0.5,2.5,3.0,0.5,0.4,0.6,0.3,1.3,8.0,0.448,0.421,0.5,0.586,0.846,2022,3.445,74,123.655,1,0,0,0,0
Miles Bridges,23,80,80,35.5,7.5,15.2,1.9,5.8,5.5,9.4,3.3,4.2,1.1,5.9,7.0,3.8,0.9,0.8,1.9,2.4,20.2,0.493,0.328,0.585,0.556,0.786,2022,7.921,78,123.655,0,1,0,0,0
Miles McBride,21,80,4,18.6,1.6,5.4,0.8,3.4,0.8,2.0,0.4,0.6,0.2,2.0,2.2,2.0,0.8,0.0,0.2,2.2,4.4,0.296,0.235,0.4,0.37,0.667,2022,1.836,70,123.655,0,0,1,0,0
Mitchell Robinson,23,72,62,25.7,3.6,4.8,0.0,0.0,3.6,4.8,1.2,2.5,4.1,4.5,8.6,0.5,0.8,1.8,0.8,2.7,8.5,0.75,0.0,0.75,0.75,0.48,2022,15.682,80,123.655,1,0,0,0,0
Mo Bamba,23,71,69,25.7,4.2,8.7,1.5,4.0,2.7,4.7,0.8,1.0,2.1,6.0,8.1,1.2,0.5,1.7,1.1,2.6,10.6,0.483,0.375,0.574,0.569,0.8,2022,2.347,76,123.655,1,0,0,0,0
Monte Morris,26,80,79,61.1,10.0,20.5,3.9,9.4,6.1,11.1,2.8,3.5,0.6,4.7,5.2,9.8,1.9,0.2,2.6,4.0,26.6,0.488,0.415,0.55,0.583,0.8,2022,9.801,78,123.655,0,0,1,0,0
Montrezl Harrell,28,142,6,68.4,14.8,23.0,0.2,0.6,14.7,22.4,8.7,12.3,6.3,11.4,17.7,6.1,1.2,1.8,3.0,5.8,38.6,0.643,0.333,0.656,0.648,0.707,2022,2.02,77,123.655,1,0,0,0,0
Moritz Wagner,24,126,6,30.4,6.2,12.6,2.0,6.4,4.2,6.2,3.4,4.0,1.4,6.0,7.4,2.8,0.6,0.4,1.8,4.0,18.0,0.492,0.312,0.677,0.571,0.85,2022,8.0,74,123.655,1,0,0,0,0
Moses Brown,22,80,12,27.7,5.2,8.7,0.0,0.0,5.2,8.7,3.2,5.6,3.2,7.7,11.0,0.0,0.6,1.2,1.4,4.2,13.8,0.598,0.0,0.598,0.598,0.571,2022,2.165,77,123.655,1,0,0,0,0
Moses Moody,19,65,11,19.8,2.7,5.7,1.3,3.1,1.4,2.6,0.8,1.2,0.5,1.7,2.1,0.7,0.3,0.4,0.5,1.1,7.6,0.474,0.419,0.538,0.588,0.667,2022,3.918,73,123.655,0,0,0,0,1
Myles Turner,25,42,42,29.4,4.8,9.4,1.5,4.4,3.3,5.0,1.9,2.5,1.5,5.5,7.1,1.0,0.7,2.8,1.3,2.8,12.9,0.511,0.341,0.66,0.59,0.76,2022,20.975,79,123.655,1,0,0,0,0
Naji Marshall,24,61,4,22.7,3.2,6.6,0.4,1.9,2.8,4.7,2.0,2.4,1.2,2.4,3.6,1.9,0.8,0.3,1.3,2.1,8.7,0.485,0.211,0.596,0.515,0.833,2022,1.931,72,123.655,0,0,0,1,0
Nassir Little,21,42,23,25.9,3.5,7.5,1.2,3.7,2.2,3.8,1.6,2.2,1.4,4.2,5.6,1.3,0.6,0.9,1.0,2.0,9.8,0.467,0.324,0.579,0.547,0.727,2022,6.25,73,123.655,0,0,0,1,0
Nathan Knight,24,37,2,7.2,1.2,2.4,0.1,0.4,1.1,2.0,1.2,1.6,0.9,1.4,2.3,0.6,0.2,0.2,0.5,1.1,3.7,0.5,0.25,0.55,0.521,0.75,2022,0.161,71,123.655,0,1,0,0,0
Naz Reid,22,82,6,26.6,4.4,9.6,1.3,3.6,3.1,6.0,2.9,3.3,1.7,5.0,6.7,0.9,0.7,2.1,2.1,5.0,13.1,0.458,0.361,0.517,0.526,0.879,2022,12.95,76,123.655,1,0,0,0,0
Nerlens Noel,27,25,11,22.5,1.3,2.4,0.0,0.1,1.3,2.3,0.8,1.2,1.9,3.7,5.6,0.9,1.2,1.2,0.8,2.7,3.4,0.542,0.0,0.565,0.542,0.667,2022,0.3,78,123.655,1,0,0,0,0
Nickeil Alexander-Walker,23,131,42,63.8,11.7,28.3,4.2,13.5,7.5,14.8,4.3,5.4,1.4,7.4,8.7,7.3,2.8,1.1,3.6,4.4,31.9,0.413,0.311,0.507,0.488,0.796,2022,4.688,75,123.655,0,0,0,0,1
Nicolas Batum,33,59,54,24.8,3.0,6.6,1.8,4.6,1.2,2.0,0.4,0.6,0.5,3.8,4.3,1.7,1.0,0.7,0.7,1.4,8.3,0.455,0.391,0.6,0.591,0.667,2022,11.711,77,123.655,0,1,0,0,0
Nikola Jokic,26,79,79,67.7,22.5,38.9,2.3,7.5,20.2,31.4,10.7,12.9,6.2,20.8,27.0,13.7,3.1,1.9,8.6,6.6,58.1,0.578,0.307,0.643,0.608,0.829,2022,47.607,95,123.655,1,0,0,0,0
Nikola Vucevic,31,78,78,69.3,15.5,34.0,4.0,12.9,11.5,21.1,2.1,2.7,4.7,18.7,23.4,6.4,1.4,2.2,3.5,5.3,37.0,0.456,0.31,0.545,0.515,0.778,2022,18.519,85,123.655,1,0,0,0,0
Norman Powell,28,90,82,90.7,18.8,39.6,7.3,16.1,11.5,23.4,14.2,17.2,1.4,7.9,9.3,7.0,2.3,1.7,4.5,7.5,59.1,0.475,0.453,0.491,0.567,0.826,2022,18.0,80,123.655,0,0,0,0,1
OG Anunoby,24,54,54,72.2,12.9,28.2,4.7,13.4,8.2,14.7,3.9,5.2,2.7,6.8,9.5,5.1,2.5,0.7,3.4,5.7,34.4,0.457,0.351,0.558,0.541,0.75,2022,18.643,79,123.655,0,0,0,1,0
Obi Toppin,23,72,10,17.1,3.5,6.6,0.7,2.3,2.8,4.2,1.3,1.7,1.0,2.8,3.7,1.1,0.3,0.5,0.8,1.4,9.0,0.53,0.304,0.667,0.583,0.765,2022,6.803,76,123.655,0,1,0,0,0
Omer Yurtseven,23,65,12,16.8,3.6,6.4,0.0,0.4,3.6,6.0,0.8,1.4,1.6,4.4,6.1,1.2,0.3,0.5,0.7,1.7,8.1,0.562,0.0,0.6,0.562,0.571,2022,2.8,72,123.655,1,0,0,0,0
Onyeka Okongwu,21,58,8,63.9,6.9,11.1,0.0,0.0,6.9,11.1,4.9,6.3,6.8,9.9,16.7,1.9,2.2,2.9,2.5,10.7,18.6,0.622,0.0,0.622,0.622,0.778,2022,8.109,74,123.655,1,0,0,0,0
Oshae Brissett,23,67,25,23.3,3.1,7.6,1.2,3.5,1.9,4.0,1.7,2.4,1.6,3.7,5.3,1.1,0.7,0.4,0.8,1.7,9.1,0.408,0.343,0.475,0.487,0.708,2022,2.165,76,123.655,0,0,0,1,0
Otto Porter,28,82,18,41.7,5.1,10.7,2.3,5.9,2.8,4.8,1.2,1.5,2.0,7.2,9.1,3.3,2.0,0.8,1.2,3.1,13.6,0.477,0.39,0.583,0.584,0.8,2022,6.3,77,123.655,0,1,0,0,0
PJ Tucker,36,89,88,56.2,5.9,12.1,2.4,5.5,3.5,6.5,1.2,1.8,3.3,7.7,11.2,3.9,1.6,0.5,1.6,5.1,15.5,0.488,0.436,0.538,0.587,0.667,2022,11.014,74,123.655,0,1,0,0,0
PJ Washington,23,65,28,27.2,3.8,8.2,1.7,4.6,2.2,3.6,0.9,1.2,1.3,3.9,5.2,2.3,0.9,0.9,1.3,2.3,10.3,0.463,0.37,0.611,0.567,0.75,2022,16.848,78,123.655,1,0,0,0,0
Pascal Siakam,27,80,80,124.5,25.8,53.4,2.5,8.8,23.3,44.5,14.6,17.6,4.5,18.2,22.9,16.9,3.7,2.6,7.1,11.3,68.4,0.483,0.284,0.524,0.507,0.83,2022,37.893,83,123.655,0,1,0,0,0
Pat Connaughton,29,77,19,52.5,7.0,14.9,4.3,11.0,2.6,3.9,1.1,1.2,1.0,7.5,8.5,2.2,1.3,0.5,1.1,2.5,19.4,0.47,0.391,0.667,0.614,0.917,2022,9.424,73,123.655,0,0,0,1,0
Patrick Beverley,33,64,60,57.7,6.6,15.7,2.9,8.5,3.6,7.1,4.2,6.0,1.8,5.6,7.3,9.4,2.4,2.1,3.3,7.7,20.2,0.42,0.341,0.507,0.513,0.7,2022,3.196,76,123.655,0,0,1,0,0
Patrick Williams,20,22,14,55.4,7.6,15.4,2.3,5.9,5.3,9.5,3.4,4.6,2.2,7.3,9.5,1.7,1.5,1.1,2.3,4.6,20.8,0.494,0.39,0.558,0.568,0.739,2022,9.836,75,123.655,0,1,0,0,0
Paul George,31,31,31,34.7,8.6,20.5,2.9,8.3,5.7,12.2,4.1,4.8,0.4,6.5,6.9,5.7,2.2,0.4,4.1,2.4,24.3,0.42,0.349,0.467,0.49,0.854,2022,45.64,88,123.655,0,1,0,0,0
Paul Reed,22,50,2,19.6,3.0,5.5,0.3,0.5,2.8,5.1,0.5,1.0,3.0,3.3,6.2,1.2,1.7,0.9,1.1,3.9,6.8,0.545,0.6,0.549,0.573,0.5,2022,7.723,72,123.655,1,0,0,0,0
Payton Pritchard,24,95,2,27.0,4.1,9.6,2.4,6.5,1.6,3.1,0.5,0.6,0.9,2.9,3.8,3.6,0.7,0.2,1.0,1.9,11.0,0.427,0.369,0.516,0.552,0.833,2022,4.037,76,123.655,0,0,1,0,0
Precious Achiuwa,22,79,29,51.4,7.8,17.0,1.6,4.8,6.2,12.1,2.1,3.5,3.3,8.0,11.3,2.1,0.7,1.4,2.7,4.4,19.3,0.459,0.333,0.512,0.506,0.6,2022,4.38,75,123.655,1,0,0,0,0
Quentin Grimes,21,46,6,17.1,2.1,5.1,1.6,4.1,0.5,1.0,0.3,0.4,0.5,1.5,2.0,1.0,0.7,0.2,0.6,1.6,6.0,0.412,0.39,0.5,0.569,0.75,2022,2.386,71,123.655,0,0,0,0,1
RJ Barrett,21,70,70,34.5,7.0,17.1,2.0,5.8,5.0,11.3,4.1,5.8,0.9,4.9,5.8,3.0,0.6,0.2,2.2,2.0,20.0,0.409,0.345,0.442,0.468,0.707,2022,23.884,83,123.655,0,0,0,1,0
RJ Hampton,20,64,14,21.9,2.7,7.1,1.0,2.9,1.7,4.3,1.2,1.8,0.4,2.7,3.0,2.5,0.7,0.2,1.4,1.6,7.6,0.38,0.345,0.395,0.451,0.667,2022,0.68,73,123.655,0,0,0,0,1
Reggie Bullock,30,86,55,67.3,6.4,15.8,5.0,13.1,1.4,2.7,1.5,1.7,0.9,7.2,8.1,2.9,1.8,0.3,1.0,4.3,19.2,0.405,0.382,0.519,0.563,0.882,2022,14.211,74,123.655,0,0,0,1,0
Reggie Jackson,31,75,75,31.2,6.4,16.3,2.2,6.8,4.2,9.5,1.8,2.2,0.5,3.1,3.6,4.8,0.7,0.2,2.3,2.1,16.8,0.393,0.324,0.442,0.46,0.818,2022,5.0,80,123.655,0,0,0,0,1
Richaun Holmes,28,45,37,23.9,4.4,6.7,0.0,0.1,4.4,6.6,1.6,2.0,2.1,5.0,7.0,1.1,0.4,0.9,1.2,2.8,10.4,0.657,0.0,0.667,0.657,0.8,2022,12.046,79,123.655,1,0,0,0,0
Ricky Rubio,31,34,8,28.5,4.4,12.1,1.7,5.1,2.6,7.0,2.6,3.0,0.4,3.7,4.1,6.6,1.4,0.2,2.6,2.2,13.1,0.364,0.333,0.371,0.434,0.867,2022,3.722,78,123.655,0,0,1,0,0
Robert Covington,31,142,84,79.2,9.1,21.0,5.5,14.3,3.5,6.7,2.6,3.2,2.5,13.9,16.3,3.7,4.3,3.8,3.0,8.0,26.5,0.433,0.385,0.522,0.564,0.812,2022,11.692,78,123.655,0,1,0,0,0
Robert Williams,24,78,76,52.8,7.5,10.6,0.0,0.1,7.5,10.5,2.6,3.1,6.4,9.3,15.8,3.0,1.6,4.4,1.6,4.2,17.7,0.708,0.0,0.714,0.708,0.839,2022,11.571,79,123.655,1,0,0,0,0
Robin Lopez,33,36,9,17.0,3.1,5.5,0.1,0.2,3.0,5.4,0.9,1.5,1.9,1.6,3.5,1.5,0.1,0.5,1.2,1.9,7.1,0.564,0.5,0.556,0.573,0.6,2022,3.196,76,123.655,1,0,0,0,0
Royce O'Neale,28,83,83,62.5,4.9,11.6,2.7,8.2,2.3,3.5,0.9,1.0,1.8,8.6,10.5,4.0,1.6,0.6,1.5,5.1,13.6,0.422,0.329,0.657,0.539,0.9,2022,9.5,76,123.655,0,0,0,1,0
Rudy Gay,35,55,1,18.9,2.9,6.9,1.3,3.7,1.6,3.2,1.1,1.4,1.0,3.4,4.4,1.0,0.5,0.3,0.9,1.7,8.1,0.42,0.351,0.5,0.514,0.786,2022,6.479,78,123.655,0,1,0,0,0
Rudy Gobert,29,72,72,64.9,9.0,13.2,0.0,0.1,9.0,13.1,9.6,14.0,7.2,20.7,27.9,1.6,0.9,3.1,3.1,5.9,27.6,0.682,0.0,0.687,0.682,0.686,2022,41.0,88,123.655,1,0,0,0,0
Rui Hachimura,23,42,13,22.5,4.5,9.1,1.3,2.9,3.1,6.1,1.1,1.6,0.6,3.2,3.8,1.1,0.5,0.2,0.8,1.3,11.3,0.495,0.448,0.508,0.566,0.688,2022,15.741,78,123.655,0,1,0,0,0
Russell Westbrook,33,78,78,34.3,7.0,15.8,1.0,3.4,6.0,12.4,3.4,5.1,1.4,6.0,7.4,7.1,1.0,0.3,3.8,3.0,18.5,0.443,0.294,0.484,0.475,0.667,2022,3.836,86,123.655,0,0,1,0,0
Saben Lee,22,37,0,16.3,1.9,4.8,0.4,1.6,1.5,3.2,1.5,1.9,0.5,1.9,2.4,2.9,1.0,0.3,1.0,1.2,5.6,0.396,0.25,0.469,0.438,0.789,2022,0.56,75,123.655,0,0,1,0,0
Saddiq Bey,22,82,82,33.0,5.5,13.9,2.6,7.4,2.9,6.4,2.6,3.1,1.3,4.1,5.4,2.8,0.9,0.2,1.2,1.6,16.1,0.396,0.351,0.453,0.489,0.839,2022,4.557,78,123.655,0,0,0,1,0
Sam Merrill,25,6,0,9.7,1.3,4.0,1.2,3.8,0.2,0.2,0.3,0.7,0.2,1.0,1.2,0.7,0.0,0.0,0.3,0.5,4.2,0.325,0.316,1.0,0.475,0.429,2022,1.997,71,123.655,0,0,0,0,1
Scottie Barnes,20,78,77,68.7,10.7,23.1,1.3,5.6,9.4,17.5,5.4,6.9,4.4,12.2,16.5,7.8,2.1,1.0,3.1,5.6,28.1,0.463,0.232,0.537,0.491,0.783,2022,8.009,76,123.655,0,1,0,0,0
Seth Curry,31,132,132,131.0,22.3,44.1,10.8,23.7,11.6,20.5,4.1,5.0,1.4,10.2,11.6,13.2,2.8,1.4,5.7,10.8,59.4,0.506,0.456,0.566,0.628,0.82,2022,4.0,77,123.655,0,0,0,0,1
Shai Gilgeous-Alexander,23,56,56,34.7,8.5,18.8,1.6,5.3,6.9,13.5,5.9,7.2,0.7,4.3,5.0,5.9,1.3,0.8,2.8,2.5,24.5,0.452,0.302,0.511,0.495,0.819,2022,33.387,86,123.655,0,0,1,0,0
Shake Milton,25,67,6,34.6,4.6,10.5,1.5,3.7,3.2,6.8,2.4,3.0,0.8,3.3,4.2,3.4,1.0,0.6,1.2,2.9,13.2,0.438,0.405,0.471,0.51,0.8,2022,5.553,76,123.655,0,0,0,0,1
Skylar Mays,24,30,5,12.4,1.6,2.8,0.3,0.9,1.4,1.9,0.3,0.3,0.2,1.2,1.4,1.1,0.8,0.0,0.4,0.8,3.9,0.571,0.333,0.737,0.625,1.0,2022,1.165,71,123.655,0,0,0,0,1
Spencer Dinwiddie,28,152,105,115.9,18.5,43.5,7.3,19.8,11.1,23.3,12.0,15.5,2.3,12.1,14.4,18.5,2.8,1.0,6.2,8.8,56.3,0.425,0.369,0.476,0.509,0.774,2022,21.912,82,123.655,0,0,1,0,0
Stephen Curry,33,86,82,69.2,17.6,39.1,8.6,22.1,8.9,17.0,9.2,10.6,1.0,9.4,10.4,12.2,2.6,0.8,5.8,4.7,52.9,0.45,0.389,0.524,0.56,0.868,2022,51.916,96,123.655,0,0,1,0,0
Steven Adams,28,83,80,42.6,4.1,8.1,0.0,0.0,4.1,8.0,2.3,4.2,6.7,9.7,16.4,5.5,1.0,0.9,2.1,3.7,10.3,0.506,0.0,0.512,0.506,0.548,2022,12.6,79,123.655,1,0,0,0,0
TJ McConnell,29,27,8,24.1,3.7,7.7,0.4,1.2,3.3,6.5,0.7,0.9,0.7,2.6,3.3,4.9,1.1,0.4,1.1,2.0,8.5,0.481,0.333,0.508,0.506,0.778,2022,8.7,78,123.655,0,0,1,0,0
Taj Gibson,36,52,4,18.2,1.7,3.2,0.3,0.7,1.4,2.5,0.8,1.0,1.7,2.7,4.4,0.6,0.4,0.8,0.5,2.6,4.4,0.531,0.429,0.56,0.578,0.8,2022,4.776,76,123.655,1,0,0,0,0
Talen Horton-Tucker,21,60,19,25.2,3.7,9.0,0.8,3.0,2.9,5.9,1.7,2.1,0.6,2.6,3.2,2.7,1.0,0.5,1.4,2.5,10.0,0.411,0.267,0.492,0.456,0.81,2022,11.02,76,123.655,0,0,0,0,1
Taurean Prince,27,74,8,30.1,4.6,11.1,2.0,6.1,2.5,4.9,2.1,2.6,0.6,3.5,4.1,2.2,1.1,0.5,1.6,2.7,13.3,0.414,0.328,0.51,0.505,0.808,2022,4.516,74,123.655,0,1,0,0,0
Terance Mann,25,81,33,28.6,4.1,8.5,0.9,2.6,3.2,6.0,1.6,2.0,1.3,4.0,5.2,2.6,0.7,0.3,1.0,2.2,10.8,0.482,0.346,0.533,0.535,0.8,2022,10.577,77,123.655,0,0,0,1,0
Terry Rozier,27,73,73,33.7,7.1,16.0,3.0,8.1,4.1,7.9,2.1,2.4,0.8,3.5,4.3,4.5,1.3,0.3,1.3,1.6,19.3,0.444,0.37,0.519,0.538,0.875,2022,23.205,82,123.655,0,0,0,0,1
Thaddeus Young,33,110,2,63.3,9.6,18.6,1.2,4.0,8.4,14.7,1.5,3.4,5.7,9.2,15.0,7.7,3.9,1.2,3.5,6.1,21.9,0.516,0.3,0.571,0.548,0.441,2022,9.01,79,123.655,0,1,0,0,0
Thanasis Antetokounmpo,29,56,6,12.4,1.8,3.1,0.0,0.3,1.7,2.8,0.7,1.4,0.9,1.7,2.6,0.6,0.4,0.3,0.5,1.9,4.2,0.581,0.0,0.607,0.581,0.5,2022,2.347,71,123.655,0,0,0,1,0
Theo Maledon,20,51,7,17.8,2.3,6.2,0.9,2.9,1.5,3.3,1.5,2.0,0.4,2.2,2.6,2.2,0.6,0.2,1.3,1.3,7.1,0.371,0.31,0.455,0.444,0.75,2022,0.56,74,123.655,0,0,1,0,0
Thomas Bryant,24,27,9,16.3,2.9,5.5,0.4,1.6,2.4,3.9,1.3,1.5,1.0,3.0,4.0,0.9,0.2,0.8,0.7,1.6,7.4,0.527,0.25,0.615,0.564,0.867,2022,2.528,79,123.655,1,0,0,0,0
Tim Hardaway Jr,29,42,20,29.6,5.0,12.6,2.4,7.2,2.5,5.4,1.9,2.5,0.3,3.4,3.7,2.2,0.9,0.1,0.8,1.8,14.2,0.397,0.333,0.463,0.492,0.76,2022,17.898,79,123.655,0,0,0,0,1
Tobias Harris,29,85,85,73.6,13.6,27.5,3.2,8.6,10.3,19.0,3.9,4.6,1.9,12.5,14.4,6.4,1.7,1.4,3.1,5.1,34.1,0.495,0.372,0.542,0.553,0.848,2022,39.27,85,123.655,0,1,0,0,0
Torrey Craig,31,192,34,90.1,11.4,25.4,4.4,14.0,6.8,11.6,1.9,2.8,4.9,13.3,18.1,5.3,3.1,2.3,4.1,8.7,29.1,0.449,0.314,0.586,0.535,0.679,2022,2.528,76,123.655,0,0,0,1,0
Trae Young,23,81,81,72.1,13.8,34.1,4.5,15.6,9.3,18.5,11.8,13.9,1.7,7.1,8.7,15.7,1.5,0.1,10.2,4.3,43.8,0.405,0.288,0.503,0.471,0.849,2022,40.064,89,123.655,0,0,1,0,0
Tre Jones,22,69,11,16.6,2.4,4.9,0.1,0.7,2.3,4.2,1.0,1.3,0.4,1.8,2.2,3.4,0.6,0.1,0.7,1.1,6.0,0.49,0.143,0.548,0.5,0.769,2022,9.896,71,123.655,0,0,1,0,0
Tre Mann,20,60,26,22.8,3.9,9.8,1.6,4.5,2.2,5.3,1.1,1.4,0.4,2.4,2.9,1.5,0.8,0.2,1.2,1.7,10.4,0.398,0.356,0.415,0.48,0.786,2022,4.908,72,123.655,0,0,1,0,0
Trent Forrest,23,60,6,12.8,1.3,2.6,0.1,0.5,1.2,2.1,0.6,0.8,0.4,1.3,1.7,1.8,0.5,0.1,0.8,0.7,3.3,0.5,0.2,0.571,0.519,0.75,2022,1.113,69,123.655,0,0,1,0,0
Trey Lyles,26,150,46,62.7,10.5,22.4,2.8,8.3,7.9,14.2,7.7,9.5,3.6,11.9,15.5,3.6,1.1,1.2,2.9,4.7,31.5,0.469,0.337,0.556,0.531,0.811,2022,8.0,73,123.655,0,1,0,0,0
Tristan Thompson,30,119,12,71.3,11.0,20.7,0.0,0.2,11.0,20.5,4.1,8.1,8.5,12.9,21.3,2.7,1.5,1.6,4.3,7.7,26.0,0.531,0.0,0.537,0.531,0.506,2022,3.196,77,123.655,1,0,0,0,0
Troy Brown,22,69,7,28.3,3.3,9.6,1.4,5.7,1.9,3.9,0.3,0.4,0.9,4.8,5.8,2.0,1.2,0.1,1.4,1.6,8.3,0.344,0.246,0.487,0.417,0.75,2022,4.0,71,123.655,0,0,0,1,0
Ty Jerome,24,48,4,16.7,2.6,6.8,1.1,3.9,1.5,3.0,0.8,1.0,0.4,1.2,1.6,2.3,0.6,0.1,0.8,1.5,7.1,0.382,0.282,0.5,0.463,0.8,2022,2.439,75,123.655,0,0,0,0,1
Tyler Herro,22,81,10,58.0,12.5,29.1,3.8,11.4,8.8,17.7,4.6,5.1,1.0,7.9,8.9,6.8,1.3,0.5,4.4,2.8,33.3,0.43,0.333,0.497,0.495,0.902,2022,27.0,79,123.655,0,0,0,0,1
Tyrese Haliburton,21,154,154,105.6,17.1,35.7,6.3,15.3,10.7,20.5,6.6,7.8,2.4,9.8,12.2,25.2,5.2,1.9,8.1,4.9,47.1,0.479,0.412,0.522,0.567,0.846,2022,5.808,81,123.655,0,0,1,0,0
Tyrese Maxey,21,87,86,75.7,13.7,28.5,4.0,9.9,9.9,18.5,6.7,7.5,0.8,5.9,6.7,8.2,1.5,0.6,3.0,4.1,38.3,0.481,0.404,0.535,0.551,0.893,2022,4.344,76,123.655,0,0,1,0,0
Tyus Jones,25,85,26,43.0,6.7,15.9,2.6,6.6,4.1,9.3,1.9,2.2,0.5,5.1,5.7,8.9,2.1,0.2,1.7,1.1,17.9,0.421,0.394,0.441,0.503,0.864,2022,14.0,75,123.655,0,0,1,0,0
Udoka Azubuike,22,17,6,11.5,2.2,2.9,0.0,0.0,2.2,2.9,0.4,0.6,1.1,3.1,4.2,0.0,0.1,0.6,0.7,1.5,4.7,0.759,0.0,0.759,0.759,0.667,2022,0.56,70,123.655,1,0,0,0,0
Usman Garuba,19,24,2,10.0,0.8,1.8,0.2,0.8,0.6,1.0,0.2,0.3,0.9,2.6,3.5,0.7,0.4,0.5,0.3,1.2,2.0,0.444,0.25,0.6,0.5,0.667,2022,3.148,72,123.655,0,1,0,0,0
Victor Oladipo,29,23,2,46.1,7.7,18.2,3.0,8.6,4.7,9.5,4.6,5.9,0.7,5.6,6.3,5.6,1.9,0.4,3.7,3.5,23.0,0.423,0.349,0.495,0.505,0.78,2022,9.45,80,123.655,0,0,0,0,1
Vlatko Cancar,24,17,1,16.2,2.5,4.2,1.0,1.8,1.6,2.4,0.6,0.9,0.5,2.5,3.1,1.6,0.1,0.2,1.6,1.2,6.6,0.595,0.556,0.667,0.714,0.667,2022,2.234,70,123.655,0,1,0,0,0
Wendell Carter,22,62,61,29.9,5.8,11.0,1.1,3.5,4.7,7.6,2.3,3.3,2.2,8.2,10.5,2.8,0.6,0.7,1.9,2.7,15.0,0.527,0.314,0.618,0.577,0.697,2022,13.05,80,123.655,0,1,0,0,0
Wenyen Gabriel,24,71,15,55.3,8.1,16.6,1.2,4.3,6.9,12.3,3.7,6.3,5.9,9.7,15.6,2.0,0.8,1.7,2.5,10.4,21.1,0.488,0.279,0.561,0.524,0.587,2022,0.124,70,123.655,0,1,0,0,0
Yuta Watanabe,27,42,4,14.2,2.0,5.1,0.7,2.4,1.3,2.9,0.6,1.1,0.5,1.9,2.4,0.6,0.3,0.4,0.8,1.0,5.3,0.392,0.292,0.448,0.461,0.545,2022,2.347,74,123.655,0,0,0,1,0
Zach Collins,24,28,4,17.9,2.7,5.5,0.5,1.5,2.2,4.1,1.9,2.3,1.6,3.8,5.5,2.2,0.5,0.8,1.6,2.4,7.8,0.491,0.333,0.537,0.536,0.826,2022,7.7,73,123.655,1,0,0,0,0
Zach LaVine,26,71,71,73.0,15.2,33.5,5.1,13.1,10.2,20.4,8.3,9.4,0.3,9.6,9.9,10.5,1.4,0.6,5.6,4.1,43.7,0.454,0.389,0.5,0.53,0.883,2022,40.064,87,123.655,0,0,0,0,1
Zeke Nnaji,21,43,1,21.5,2.8,5.0,1.4,2.5,1.4,2.6,1.0,1.6,1.4,2.2,3.6,0.4,0.4,0.3,0.6,2.9,8.1,0.56,0.56,0.538,0.7,0.625,2022,4.306,72,123.655,0,1,0,0,0
Ziaire Williams,20,72,32,38.5,5.4,12.0,2.3,7.5,3.1,4.5,1.9,2.2,0.8,2.9,3.7,1.5,1.1,0.2,0.9,3.2,15.0,0.45,0.307,0.689,0.546,0.864,2022,4.81,72,123.655,0,0,0,1,0
AJ Green,23,35,1,9.9,1.5,3.6,1.3,3.0,0.3,0.6,0.1,0.1,0.2,1.1,1.3,0.6,0.2,0.0,0.3,0.9,4.4,0.417,0.433,0.5,0.597,1.0,2023,1.902,67,136.021,0,0,0,0,1
AJ Griffin,19,72,12,19.5,3.4,7.4,1.4,3.6,2.0,3.8,0.6,0.7,0.5,1.6,2.1,1.0,0.6,0.2,0.6,1.2,8.9,0.459,0.389,0.526,0.554,0.857,2023,3.713,72,136.021,0,0,0,1,0
AJ Lawson,22,30,0,16.8,4.0,7.0,1.4,3.5,2.6,3.6,0.2,1.1,0.8,3.0,3.8,0.2,0.2,0.0,0.4,2.4,9.6,0.571,0.4,0.722,0.671,0.182,2023,1.0,67,136.021,0,0,0,0,1
Aaron Gordon,27,88,88,65.9,11.4,21.0,1.8,4.8,9.6,16.1,5.1,8.1,4.9,7.7,12.6,5.6,1.4,1.5,2.4,4.8,29.6,0.543,0.375,0.596,0.586,0.63,2023,22.266,79,136.021,0,1,0,0,0
Aaron Holiday,26,64,6,17.4,1.5,3.5,0.6,1.4,0.9,2.1,0.4,0.5,0.4,0.8,1.2,2.4,0.6,0.2,1.6,1.3,3.9,0.429,0.429,0.429,0.514,0.8,2023,2.347,75,136.021,0,0,1,0,0
